Target,Stoploss
169,48.04468,88.14279,False,2,
168.8,44.44444,79.8116,False,1,
161.8,44.44444,1.401822,False,1,
159,50.24875,0,False,1,
155.6,54.76191,0,True,1,
162,64.70589,5.661376,True,2,
162.6,52.29358,23.16498,True,1,
166.4,52.05479,100,False,5,
167,47.67933,100,False,2,
166,47.67933,100,False,3,
164.8,42.05607,63.64206,False,2,
165.6,51.89189,95.45393,False,1,
158.2,45.61403,0,False,3,
157.2,62.84155,0,False,3,
157.8,66.29835,0,False,1,
156.2,65.02731,0,False,2,
155.4,58.97437,0,False,5,
154.4,56.16439,0,False,5,
154.6,52.23883,0,False,3,
156.2,67.96112,0,False,1,
154,64.81482,0,False,2,
153,80.99994,0,False,1,
151.4,84.31368,0,False,1,
149.6,84.76187,13.98426,False,1,
148,85.18514,25.75356,True,1,
151.4,89.28568,44.36221,False,1,
148.2,68.47826,38.32689,True,1,
152.8,71.84465,52.33215,False,1,
149.6,60.1626,43.65228,False,3,
150,62.5954,45.68644,False,2,
151.4,60.46511,50.94669,False,1,
147.6,55.72519,36.86694,False,3,
147.6,61.74498,36.57875,False,2,
148.6,65.24823,41.69021,False,1,
143.8,60,17.20952,True,1,
149.2,64.93507,47.31073,True,2,
150.8,53.17919,59.64782,True,1,
156.2,48.25581,100,False,1,
154,39.26701,65.1116,True,2,
155.2,46.48647,76.00176,True,1,
162.2,39.99999,100,True,2,
164,37.43315,100,True,2,
166.4,29.99999,100,True,1,
170.6,28.42104,100,False,1,
168,26.47057,100,True,4,
170.6,24.24243,100,True,4,
170.4,22.74883,100,True,3,
171.2,23.67153,100,True,2,
173.4,13.36902,100,True,1,
178.8,14.61991,100,True,2,
180.2,13.15792,100,False,3,
182.6,14.70591,90.76653,False,1,
180.6,8.18718,73.0104,False,1,
177.8,13.71432,62.28833,False,1,
173.8,24.67535,52.37433,True,7,
176.4,35.15153,54.87306,False,1,
172.8,34.93977,47.27922,True,3,
173.2,46.62577,47.09551,True,2,
173.2,41.44738,46.09858,True,1,
177,45.32376,53.53587,True,4,
176.6,39.49044,51.89439,True,2,
178,41.29031,54.47322,True,2,
180.2,42.38409,61.28803,True,3,
183.6,47.40742,78.00564,True,5,
183.6,44.13791,86.40279,True,4,
185,48.1203,100,True,3,
185,41.53846,100,True,2,
186.4,34.48274,100,True,1,
192.4,19.41743,100,True,2,
193,16.66662,100,True,1,
198.4,1.904732,100,False,1,
193.2,1.538437,72.75761,False,5,
195.4,17.9487,70.82655,False,1,
192.2,18.91891,58.69847,False,3,
192.6,25.92592,57.84064,False,2,
192.6,26.75158,54.26767,False,1,
190,28.76711,47.12302,True,1,
199.2,38.7324,66.8122,True,2,
199.4,29.25533,63.99788,True,1,
205,30.21978,72.67272,True,2,
206,26.19048,74.37123,True,1,
219.5,26.44231,80.98793,False,4,
218.5,22.40325,77.57806,False,3,
217.5,24.24242,73.7232,False,2,
220,28.82483,72.71789,False,1,
213,18.39623,58.41551,True,4,
215,31.35593,60.78315,True,3,
213,25.21739,54.39544,True,2,
217,28.57143,61.34529,True,5,
220,26.3566,65.19256,False,2,
218,21.15385,57.77553,False,1,
215.5,29.01785,50.21686,True,2,
218.5,32.9087,54.43889,True,1,
230,34.83146,72.97119,False,3,
231.5,28.18182,75.11769,False,1,
228,36.04651,65.10317,True,3,
227.5,39.56044,63.75616,True,2,
229,38.88889,66.13142,True,1,
234,39.77272,74.24664,True,2,
237,25,77.43546,True,1,
262,24.41861,82.14069,True,4,
259.5,12.87878,72.42766,True,2,
262.5,17.05426,71.86838,True,2,
266,17.05426,72.74721,False,4,
268,13.63636,72.61463,False,3,
268.5,9.923668,71.1782,False,2,
268.5,10.31746,69.43629,False,1,
241,12.62136,35.89291,True,2,
242,43.87097,35.80986,False,2,
246,40.66667,39.47609,False,1,
230,38.21656,10.67453,False,1,
216,49.46236,0,True,1,
221,58.82352,0,True,1,
238.5,57.69231,0,False,2,
240,62.17617,27.21455,False,1,
235.5,60.20942,24.15855,False,1,
223,63.91753,1.020675,False,1,
218,70.28302,2.910976,False,1,
210,72.93578,2.324095,False,1,
199.4,75.1073,0,False,1,
181.6,77.18332,10.48003,True,1,
190,75.29813,26.09392,True,2,
189,70.83334,29.62757,True,1,
202,73.39902,44.48617,False,1,
194.6,61.78452,39.14149,True,1,
210.5,59.53654,53.35072,True,1,
216,54.26483,59.58774,False,2,
214,60.12601,60.25351,False,1,
202,61.64875,50.99431,True,1,
209,64.06381,61.32291,True,1,
222,56.16197,79.73106,False,1,
212.5,48.35526,70.7974,True,1,
224.5,48.98456,99.90173,False,2,
224,39.91967,100,False,1,
218.4,30.22388,100,False,2,
218.6,36.39847,100,False,1,
207.4,35.71428,41.95572,True,1,
214.6,47.34774,55.90937,True,2,
218.4,40.15748,58.25412,True,1,
230,45.5866,79.49664,True,2,
233.2,42.67783,84.1377,False,2,
237.6,40.08265,88.89306,False,1,
230,30.04485,66.48455,True,1,
239.4,38.30735,78.46066,True,1,
245.2,39.9072,86.06535,False,1,
242.2,30.18183,77.61954,True,1,
252,37.95919,89.01084,True,3,
254,33.0918,92.8053,True,2,
256.8,27.52525,96.78276,True,1,
262,26.65038,100,False,3,
260.4,13.98418,77.76222,False,2,
260.8,17.37893,71.16782,False,1,
246.2,18.26348,48.1356,True,5,
247,38.39542,47.85941,False,1,
244,39.76261,43.33401,True,1,
249.8,45.15152,49.99766,True,2,
250.8,34.57944,49.83686,True,1,
262.4,39.78494,61.96533,False,1,
255.2,36.03896,51.12613,True,1,
265,40.12157,65.11256,False,2,
264.8,40.12157,65.0354,False,1,
260,41.56251,56.37932,False,1,
249.6,47.57575,31.74187,True,1,
259,58.70786,59.27282,True,1,
276.2,50.88607,100,True,1,
287.8,41.96241,100,True,1,
313,27.5862,100,True,2,
316.2,21.843,100,True,3,
320,19.25042,100,False,3,
320.6,19.58405,100,False,2,
326.4,19.65217,91.74654,False,1,
303.4,20.69596,60.31794,True,1,
314.6,30.72,60.43544,False,4,
312.6,30.37975,57.60899,False,3,
314.8,31.35725,58.35054,False,2,
317.6,28.18472,58.18791,False,1,
308.2,21.18644,48.92143,False,1,
304.6,29.15253,44.51047,False,1,
300,36.39847,38.66021,True,3,
299.6,43.73716,35.99875,True,2,
305.2,59.22865,40.41236,False,2,
309.2,57.33333,44.70248,False,1,
302,57.18084,31.90531,True,3,
302.8,61.3692,28.8896,True,2,
302,65.36458,20.30654,True,1,
310,51.28205,49.02431,False,1,
288.2,54.47472,0,True,1,
298.8,67.13483,35.40855,True,3,
303.6,60.05025,54.069,True,2,
302.6,58.57843,53.83112,True,1,
312.8,53.82514,83.98853,True,3,
313.2,44.86216,87.26814,True,2,
316,41.26983,100,True,2,
321.4,39.48718,100,True,4,
323.8,39.58869,100,True,3,
324,40.41996,100,True,3,
322.4,34.10403,100,True,1,
330.4,35.99999,100,True,1,
338,31.60622,100,False,5,
340,31.77083,100,False,2,
342.2,4.561417,93.94539,False,1,
336.4,5.349808,76.04398,True,1,
343.6,16.93552,83.5285,False,1,
333.8,13.26168,63.10361,True,3,
335,31.04696,61.46716,True,3,
337.4,30.60502,64.34616,True,2,
340.6,30.82441,68.02972,True,2,
347,32.08958,68.95821,True,1,
356,29.86114,73.44441,True,1,
368,25.90365,79.69469,False,1,
331,20.31252,37.21923,True,2,
335.2,49.71644,43.4834,True,1,
343.6,51.36718,59.16877,True,3,
344.6,48.34558,62.62042,True,2,
348.2,48.88476,73.95777,True,1,
355.4,44.40227,93.67017,True,1,
369.2,44.40228,100,True,1,
386,33.82083,100,False,1,
381.6,29.6,100,False,1,
370,32.59842,100,True,3,
372,39.14328,100,True,3,
375.8,40.45802,100,False,7,
378.6,42.13037,100,False,5,
382.2,45.45454,100,False,1,
376,19.23077,77.68124,False,4,
381,26.05634,65.94828,False,1,
375.4,27.13937,55.81083,False,2,
373.2,32.17594,50.77716,False,2,
371.6,35.29411,47.60838,False,1,
358,39.79848,30.38446,False,6,
355.6,57.07071,25.41603,True,4,
359,73.45678,29.28477,False,4,
355.6,67.71159,22.49532,True,2,
356.2,62.94963,22.20046,True,1,
363.6,64.57563,40.45948,False,1,
350.8,60.55362,3.478617,False,2,
349,70.50148,2.573022,False,2,
346.4,75.15153,7.84738,False,3,
343.8,73.71796,13.93199,False,2,
349,81.00001,31.7821,False,1,
338.2,72.14764,17.24688,False,1,
326.4,75.65982,5.505276,True,2,
331.2,78.82653,20.24896,True,5,
333,69.25285,27.68132,True,4,
331.6,66.37681,26.34776,True,3,
332.6,70.44775,31.19634,True,2,
334.6,67.80185,35.41893,True,1,
350.4,66.36363,63.38127,True,1,
372,58.87097,100,True,1,
381.4,37.25961,100,False,1,
368.8,32.15859,100,False,2,
370,38.88889,100,False,1,
353.6,36.82093,45.57809,True,1,
370.2,47.92043,98.68706,True,1,
384.8,36.2543,100,True,2,
391.6,25.50336,97.48253,True,1,
400,25.0825,91.03053,False,2,
400,23.78716,83.55129,False,1,
393.2,22.94304,72.09084,True,5,
400.2,27.08017,75.87222,False,2,
399.8,26.09329,74.51719,False,1,
394.8,29.72086,62.36549,False,4,
399,39.16351,61.78954,False,3,
402.6,41.2,63.51011,False,2,
400.6,31.42857,59.69774,False,1,
389,33.33334,45.74032,True,2,
386,29.65518,40.18312,True,1,
403,39.23707,59.99286,True,1,
425,37.99472,83.30029,False,2,
426.6,31.64836,81.93264,False,1,
420.4,34.20428,72.30238,False,1,
413.2,38.71682,62.39663,False,2,
414,38.98679,63.28952,False,1,
406.8,41.84399,50.62555,False,1,
399.6,46.17068,35.46349,True,4,
405.2,47.43589,45.49303,True,3,
406.4,46.73684,46.91509,True,2,
402.6,47.94817,34.51666,True,1,
417.6,48.94068,77.21996,False,1,
405.4,35.37831,34.54789,False,1,
392.2,40.93458,0,False,1,
383.2,55.23256,0,True,1,
416,73.17074,100,True,3,
420,54.36574,100,True,2,
421.2,50.16778,100,True,1,
434.4,46.46643,100,True,1,
461,41.87898,100,False,1,
440.2,31.31033,74.91067,False,1,
392.4,37.2005,0,False,5,
398.4,53.18726,0,False,1,
393.8,51.94553,0,False,3,
400.2,52.13178,0,False,1,
393,54.39838,0,False,1,
380.6,53.21576,0,True,4,
382.4,53.02083,0,False,1,
377,50.21645,0,True,2,
379.4,62.38881,0,True,1,
393.6,63.02953,0,False,1,
389,58.17536,0,True,2,
395,64.16978,25.3335,True,2,
400.2,73.63896,56.22076,True,1,
415,66.12903,77.06882,True,1,
430.6,37.58242,100,True,1,
448,33.99603,100,False,1,
440.2,26.10229,100,False,1,
434,32.5784,100,True,2,
436.4,31.98594,100,True,1,
447.4,23.12139,100,True,1,
463.2,21.23894,100,True,1,
472.6,15.07294,100,True,3,
468.2,14.26381,92.98061,True,2,
470.6,19.07131,86.33649,True,1,
483.4,15.54053,88.62227,False,1,
474.8,14.69648,75.81148,True,4,
475,20.99534,73.19444,True,3,
484,23.68421,77.88268,True,3,
481.6,25.13966,65.57859,True,2,
490,31.81818,69.70416,True,1,
502,23.22581,74.32749,True,2,
510.5,15.58704,74.88869,True,1,
529.5,14.68064,82.49604,False,1,
524,13.64038,74.41518,False,1,
515,20.37037,66.69223,True,1,
533,29.25636,76.59423,True,1,
558,22.02073,86.38401,False,1,
517,18.42485,58.17375,False,1,
487,39.91597,38.4594,False,1,
477.4,46.75532,29.0273,True,2,
480,49.3921,28.45019,True,1,
509.5,51.04712,56.60174,False,2,
512,43.60386,57.80454,False,1,
487,44.81621,22.57241,False,1,
455.4,53.33037,0,True,1,
473.8,61.09545,0,True,1,
484.4,61.24344,15.49109,True,5,
483,57.83228,21.8843,True,3,
492,56.52528,50.5077,False,1,
484.4,58.67909,36.50782,True,2,
493.4,66.81902,62.82986,True,1,
507,56.31691,91.88873,False,2,
503.5,44.13146,87.39187,False,1,
495.4,42.05721,66.72864,True,1,
510,45.46526,100,True,3,
516.5,49.83861,100,True,3,
518,48.58401,100,True,2,
525.5,38.55244,100,True,1,
545,18.50854,100,True,1,
577,18.3274,100,False,1,
536.5,15.39612,68.10056,True,2,
537,34.52863,64.44698,True,1,
616,36.31387,86.61234,True,1,
673.5,22.095,100,False,1,
662,18.32571,86.94432,False,1,
655,22.53721,76.78314,True,1,
692,23.48618,78.01179,False,1,
679.5,18.75397,70.08992,True,1,
706,22.88,73.71329,False,1,
691.5,21.50376,67.10331,False,1,
665,24.89146,58.70869,True,1,
686.5,30.8642,64.92282,False,2,
680,30.69577,60.76084,False,1,
660,34.89736,52.649,False,3,
663,30.73322,50.86185,False,2,
659,30.49535,47.58684,False,1,
644,41.33064,37.28788,False,1,
609,57.17762,19.04555,False,1,
596,61.57205,4.999798,False,1,
586.5,62.55319,0,True,1,
611,75.42168,0,True,2,
606.5,65.60365,0,True,1,
633,75.18987,28.85152,False,2,
627.5,63.96181,36.77634,False,1,
621,59.94695,35.98915,False,4,
631.5,68.87608,51.10124,False,3,
630,63.66197,52.84318,False,2,
631.5,59.43396,55.48689,False,1,
611,60,45.24063,True,1,
634,63.7931,62.84296,False,1,
625.5,52.74725,58.3211,False,1,
616,44.69453,50.73372,False,3,
611.5,43.42105,44.88504,True,3,
623.5,41.4966,56.79675,False,1,
609.5,45.35316,33.32821,True,1,
627.5,48.95833,67.63364,True,4,
625,52.02952,67.23369,True,3,
630,50.9434,95.06106,True,2,
630,46.56489,100,True,1,
652,50.62241,100,True,2,
661.5,42.19858,100,True,2,
672.5,39.93288,100,True,2,
675.5,27.95699,100,True,1,
717,32.63599,100,True,3,
710.5,20,100,True,2,
724.5,18.39465,100,True,1,
750,14.46541,100,False,1,
723,13.33334,81.04974,False,1,
714.5,19.40701,71.63894,False,1,
692.5,25.28409,56.26759,True,4,
686,32.73657,48.21916,True,1,
700,35.7868,54.5806,True,3,
699,33.41232,48.74225,True,2,
709.5,37.63158,50.47955,True,1,
727.5,37.43456,58.20292,False,1,
676.5,36.11111,32.2263,False,2,
684.5,49.79675,35.79578,False,1,
667,57.64706,17.49744,False,1,
654.5,59.73154,0,True,1,
677.5,65.76577,22.91743,False,1,
647,66.51481,0,True,1,
669.5,67.04036,34.8071,False,1,
647.5,59.49367,11.86129,False,1,
600.5,59.49367,0,False,1,
573,65.40541,0,False,2,
576.5,71.8213,0.0730512,False,1,
559,70.86882,6.466821,True,1,
572,75.0416,18.31622,True,2,
576,76.31134,24.27925,True,1,
590.5,70.22133,39.7076,True,3,
596,68.43137,44.02186,True,2,
601.5,64.60905,47.96801,True,1,
621.5,61.22882,58.4946,True,2,
631,62.01717,65.03474,True,1,
646,53.77358,75.61505,True,1,
664.5,55.74572,90.74939,True,1,
681,45.77115,100,True,1,
697,26.39296,100,False,1,
677,11.00629,100,False,1,
670,21.36752,100,False,2,
670.5,16.36364,75.95894,False,1,
663,17.70492,61.35384,True,3,
661,22.11538,54.83434,True,2,
661.5,25.43554,52.77241,True,1,
679,26.35379,60.01247,False,4,
673.5,24.25249,55.71729,False,3,
678.5,30.88235,56.49615,False,2,
678,31.93916,53.75603,False,1,
659,36.32479,40.5528,True,2,
666.5,52.34042,44.17198,True,2,
673.5,56.68203,49.64491,True,3,
684.5,61.80904,63.32297,True,3,
678.5,45.85635,59.72636,True,1,
692.5,45.2514,84.5993,True,3,
703.5,39.32039,100,True,2,
700,30.98592,96.50091,True,1,
725,31.94444,100,True,2,
736,26.03773,100,True,1,
765.5,27.38095,100,True,3,
765.5,19.33334,90.47334,True,2,
770,20,89.56306,True,1,
789.5,19.12752,91.62765,True,1,
817.5,6.354515,93.93243,False,1,
782,5.588234,69.51636,True,3,
797,22.67003,69.76031,True,8,
792.5,22.22222,64.53085,True,7,
803,21.64179,67.33664,False,3,
806.5,22.02532,66.34275,False,1,
795.5,22.89474,59.68109,True,4,
790,25.82278,55.42286,True,2,
797.5,31.74157,57.22819,True,2,
806,32.37822,59.05764,True,1,
835.5,36.80782,70.60598,True,1,
969.5,30.87431,86.47626,False,1,
954.5,18.08,76.53754,False,1,
930,23.21429,66.56779,False,1,
917.5,31.52709,61.66075,True,4,
919.5,25.9325,59.4247,False,2,
915,27.18808,56.96854,True,2,
909,27.18808,53.70028,True,1,
939,29.92424,61.23394,False,3,
943,27.1945,61.00114,False,2,
937.5,23.98589,57.56507,False,1,
927,23.98589,50.98655,False,4,
929,27.39965,50.05489,False,3,
925,28.03571,46.49728,False,2,
921.5,32.4165,41.29039,False,1,
883.5,69.35484,18.17553,False,3,
875,74.14966,4.538011,False,2,
890,70.99237,17.51558,False,1,
864.5,60.29963,0,False,3,
860,67.51592,0,False,2,
873.5,67.51592,0,False,1,
842.5,60.79027,0,True,1,
868.5,79.15408,26.83714,True,1,
894.5,69.86667,53.71967,True,3,
897.5,60.33654,58.08912,True,2,
909,57.35661,69.48973,True,1,
947,54.76191,100,True,4,
949.5,45.4918,100,True,3,
961,44.23868,100,False,5,
959.5,32.10162,100,False,6,
972,29.83294,100,False,2,
966,30.19324,84.9543,False,2,
958,22.93333,70.65732,False,3,
950.5,24.34555,61.23177,True,3,
951,29.18919,58.16809,True,2,
945.5,14.88673,50.00944,True,1,
972,21.26866,62.56855,True,1,
994.5,21.18959,71.47006,False,1,
942.5,18.50649,40.41792,True,1,
969,41.38817,55.27402,False,1,
951,43.98907,41.99466,True,1,
1011,49.62217,81.04506,False,2,
1026,39.87854,73.45145,False,1,
960,37.23609,33.31096,False,2,
954.5,51.91083,27.65241,False,1,
934,51.83413,7.87796,True,1,
970.5,53.68098,36.77866,False,1,
951.5,47.1831,14.3419,False,1,
888,49.93306,0,False,1,
863,56.6628,0,True,2,
860,62.67442,0,True,1,
880.5,66.38246,0,False,1,
869,58.17942,0,False,1,
834.5,63.73626,0,True,1,
865,65.30881,0,False,1,
855,70.79772,3.314588,False,2,
865,74.71098,38.31094,False,1,
843.5,66.37931,33.92515,False,1,
828.5,68.13725,32.22013,True,1,
848.5,67.55408,40.45546,True,1,
880,71.47887,53.33593,True,1,
934,62.05734,74.44804,True,3,
934,41.98606,77.01524,True,2,
946.5,36.45038,86.06839,True,2,
958.5,34.06998,98.09113,True,2,
968.5,35.1711,100,True,1,
990.5,30.97514,100,True,2,
1003,18.6747,100,False,3,
1016,20.12987,100,False,1,
1000,15.59829,83.98947,False,1,
959.5,21.875,58.0344,True,1,
1061,27.60618,64.83167,False,1,
1037,16.35311,56.13815,True,1,
1103,23.03291,67.27927,True,5,
1102,20.96354,64.98908,True,4,
1119,24.62236,66.96438,True,4,
1108,23.41954,63.32922,True,2,
1113,26.69553,64.10827,True,2,
1134,27.24595,68.92142,True,1,
1161,26.39088,75.76878,False,1,
1142,26.01969,72.15001,True,1,
1169,30.80111,81.66602,True,7,
1168,29.65426,82.99998,True,6,
1164,26.7313,82.88018,True,5,
1167,18.48998,87.14533,True,4,
1165,26.54868,70.04317,True,3,
1160,18.62746,58.42455,True,2,
1170,30.06993,59.52681,True,1,
1202,27.63158,67.13542,False,1,
1132,25.1497,42.28399,True,2,
1143,44.69027,44.28689,True,2,
1161,43.53448,49.58027,True,2,
1182,44.1048,56.90203,True,1,
1235,45.29148,75.49343,False,1,
1203,31.90662,60.3937,False,2,
1213,43.51145,64.93874,False,1,
1184,41.69742,50.69076,False,1,
1161,46.62162,35.60308,False,1,
1081,50.94937,0,True,1,
1160,60.6599,29.95446,False,1,
1123,50,0,False,4,
1134,54.74747,0,False,3,
1135,57.17299,0,False,2,
1138,49.62963,0,False,1,
1057,50.62973,0,True,1,
1084,61.30434,0,False,2,
1089,60.51502,0,False,1,
1066,67.46411,14.54518,True,1,
1095,66.74817,39.60168,True,2,
1110,63.78505,50.09502,True,1,
1159,58.9372,76.01186,True,2,
1171,50.22727,84.68385,True,1,
1212,37.90322,100,False,3,
1218,42.21557,100,False,2,
1233,34.32343,100,False,1,
1187,33.87622,100,False,4,
1204,42.61364,100,False,1,
1176,40.9836,100,False,2,
1180,30.99041,99.82138,False,1,
1051,33.44827,0,False,1,
898.5,54.58937,0,True,2,
910,65.40938,13.7107,True,1,
968.5,67.58556,37.79958,False,1,
950,62.42318,36.12728,False,1,
892,69.38776,26.06445,False,2,
900.5,73.84615,30.61148,False,1,
866,78.19005,29.04478,True,1,
885,80.2926,35.67263,True,1,
910,79.74359,42.59542,False,2,
907,74.55674,43.53224,False,1,
879,77,38.82992,False,3,
883,77,41.19929,False,2,
890.5,77,43.6007,False,1,
852,68.72812,33.76768,True,1,
870,57.39268,38.07881,True,1,
914.5,56.23053,55.31165,False,3,
924,58.79479,63.43956,False,2,
920.5,54.36242,64.71851,False,1,
875.5,44.14784,42.39685,False,1,
858,54.46429,31.28219,True,3,
868.5,51.52091,34.12146,False,1,
859.5,53.24165,24.22064,True,1,
906,60.587,71.81574,False,1,
723.5,50.1773,22.07837,False,2,
732,67.81214,32.28477,False,1,
684.5,67.12018,25.7964,True,1,
737,71.41373,40.37183,False,1,
724.5,61.61616,38.53096,False,1,
693,64.86211,32.10543,False,1,
678.5,73.24239,30.51229,False,1,
667,75.49325,29.19659,True,1,
691,75.89377,37.26144,True,4,
684.5,69.6905,37.00748,True,1,
702,68.96175,42.8,True,2,
698,67.9225,42.365,True,1,
744.5,67.57345,59.73812,False,1,
732,67